date,panchayat_id,panchayat_name,rain_mm,tmax_c,tmin_c,humidity_pct,humidity_days,dry_days
2024-12-26,A1,ADHATA,0.0,27.0,16.2,73.04166666666667,0,2
2024-12-27,A1,ADHATA,0.0,26.7,15.0,70.16666666666667,0,3
2024-12-28,A1,ADHATA,0.0,26.0,14.0,72.95833333333333,0,4
2024-12-29,A1,ADHATA,0.0,26.8,15.4,70.70833333333333,0,5
2024-12-30,A1,ADHATA,0.0,26.1,16.6,76.83333333333333,0,6
2024-12-31,A1,ADHATA,0.0,23.8,15.2,73.375,0,7
2025-01-01,A1,ADHATA,0.0,22.8,12.8,79.08333333333333,0,8
2025-01-02,A1,ADHATA,0.0,22.1,12.1,79.41666666666667,0,9
2025-01-03,A1,ADHATA,0.0,22.2,11.1,80.5,0,10
2025-01-04,A1,ADHATA,0.0,23.7,13.0,82.04166666666667,0,11
2025-01-05,A1,ADHATA,0.0,24.2,13.8,82.45833333333333,0,12
2025-01-06,A1,ADHATA,0.0,24.4,12.7,78.83333333333333,0,13
2025-01-07,A1,ADHATA,0.0,25.7,14.2,77.125,0,14
2025-01-08,A1,ADHATA,0.0,22.2,13.5,79.95833333333333,0,15
2025-01-09,A1,ADHATA,0.0,21.9,12.0,80.83333333333333,0,16
2025-01-10,A1,ADHATA,0.0,22.6,12.0,74.70833333333333,0,17
2025-01-11,A1,ADHATA,0.0,23.3,11.4,79.79166666666667,0,18
2025-01-12,A1,ADHATA,0.0,24.5,12.7,78.5,0,19
2025-01-13,A1,ADHATA,0.0,26.2,13.6,74.58333333333333,0,20
2025-01-14,A1,ADHATA,0.0,25.0,15.2,77.125,0,21
2025-01-15,A1,ADHATA,0.0,24.1,14.0,75.33333333333333,0,22
2025-01-16,A1,ADHATA,0.0,24.3,13.2,78.58333333333333,0,23
2025-01-17,A1,ADHATA,0.0,24.4,14.0,76.625,0,24
2025-01-18,A1,ADHATA,0.0,24.3,13.9,76.375,0,25
2025-01-19,A1,ADHATA,0.0,24.1,13.3,70.0,0,26
2025-01-20,A1,ADHATA,0.0,23.5,12.3,71.625,0,27
2025-01-21,A1,ADHATA,0.0,25.0,12.8,76.16666666666667,0,28
2025-01-22,A1,ADHATA,0.0,26.0,13.9,80.58333333333333,0,29
2025-01-23,A1,ADHATA,0.0,27.6,13.5,80.91666666666667,0,30
2025-01-24,A1,ADHATA,0.0,27.6,14.6,82.41666666666667,0,31
2025-01-25,A1,ADHATA,0.1,25.2,16.1,82.5,0,0
2025-01-26,A1,ADHATA,0.0,24.0,13.1,70.33333333333333,0,1
2025-01-27,A1,ADHATA,0.0,23.8,12.8,67.58333333333333,0,2
2025-01-28,A1,ADHATA,0.0,25.4,12.7,71.66666666666667,0,3
2025-01-29,A1,ADHATA,0.4,26.9,14.3,83.08333333333333,0,0
2025-01-30,A1,ADHATA,0.2,28.9,18.0,79.29166666666667,0,0
2025-01-31,A1,ADHATA,0.0,28.9,19.1,82.08333333333333,0,1
2025-02-01,A1,ADHATA,0.5,28.6,20.0,87.5,1,0
2025-02-02,A1,ADHATA,0.0,28.5,20.3,87.5,2,1
2025-02-03,A1,ADHATA,0.0,28.4,19.0,76.79166666666667,0,2
2025-02-04,A1,ADHATA,0.0,26.8,16.7,69.75,0,3
2025-02-05,A1,ADHATA,0.0,28.7,16.0,71.66666666666667,0,4
2025-02-06,A1,ADHATA,0.0,28.4,18.6,70.29166666666667,0,5
2025-02-07,A1,ADHATA,0.0,25.2,14.5,59.66666666666666,0,6
2025-02-08,A1,ADHATA,0.0,25.1,13.3,63.583333333333336,0,7
2025-02-09,A1,ADHATA,0.0,25.6,13.3,62.458333333333336,0,8
2025-02-10,A1,ADHATA,0.0,28.8,14.5,65.41666666666667,0,9
2025-02-11,A1,ADHATA,0.0,29.5,18.6,77.45833333333333,0,10
2025-02-12,A1,ADHATA,0.0,29.7,19.3,80.125,0,11
2025-02-13,A1,ADHATA,0.0,29.7,20.1,73.08333333333333,0,12
2025-02-14,A1,ADHATA,0.0,27.4,15.6,51.5,0,13
2025-02-15,A1,ADHATA,0.0,28.5,15.8,57.125,0,14
2025-02-16,A1,ADHATA,0.0,30.5,16.4,65.33333333333333,0,15
2025-02-17,A1,ADHATA,0.1,31.1,18.3,76.95833333333333,0,0
2025-02-18,A1,ADHATA,2.5,29.7,18.5,81.29166666666667,0,0
2025-02-19,A1,ADHATA,12.6,28.2,18.7,84.0,0,0
2025-02-20,A1,ADHATA,7.7,27.1,18.8,86.41666666666667,1,0
2025-02-21,A1,ADHATA,0.0,28.8,17.5,80.58333333333333,0,1
2025-02-22,A1,ADHATA,11.8,28.8,19.2,86.54166666666667,1,0
2025-02-23,A1,ADHATA,5.7,28.1,18.0,82.29166666666667,0,0
2025-02-24,A1,ADHATA,0.0,28.8,17.6,73.91666666666667,0,1
2025-02-25,A1,ADHATA,0.0,29.0,18.3,71.08333333333333,0,2
2025-02-26,A1,ADHATA,0.0,29.1,17.9,71.70833333333333,0,3
2025-02-27,A1,ADHATA,0.0,29.7,17.8,70.91666666666667,0,4
2025-02-28,A1,ADHATA,0.0,30.4,19.5,72.29166666666667,0,5
2025-03-01,A1,ADHATA,0.0,32.9,20.0,72.58333333333333,0,6
2025-03-02,A1,ADHATA,0.0,33.0,20.9,70.45833333333333,0,7
2025-03-03,A1,ADHATA,0.0,31.7,20.6,65.16666666666667,0,8
2025-03-04,A1,ADHATA,0.0,30.6,20.4,59.375,0,9
2025-03-05,A1,ADHATA,0.0,30.7,19.8,55.708333333333336,0,10
2025-03-06,A1,ADHATA,0.0,27.1,17.0,52.54166666666666,0,11
2025-03-07,A1,ADHATA,0.0,29.1,15.8,54.04166666666666,0,12
2025-03-08,A1,ADHATA,0.0,31.4,17.7,66.0,0,13
2025-03-09,A1,ADHATA,0.0,31.3,18.8,74.875,0,14
2025-03-10,A1,ADHATA,0.0,32.2,19.7,68.66666666666667,0,15
2025-03-11,A1,ADHATA,0.0,32.9,20.6,55.958333333333336,0,16
2025-03-12,A1,ADHATA,0.0,34.0,20.4,59.833333333333336,0,17
2025-03-13,A1,ADHATA,0.0,35.4,22.4,63.29166666666666,0,18
2025-03-14,A1,ADHATA,0.0,35.9,22.8,72.33333333333333,0,19
2025-03-15,A1,ADHATA,0.1,34.9,23.5,78.58333333333333,0,0
2025-03-16,A1,ADHATA,6.1,38.0,24.2,73.29166666666667,0,0
2025-03-17,A1,ADHATA,2.9,34.9,23.1,73.91666666666667,0,0
2025-03-18,A1,ADHATA,0.0,33.5,23.9,62.29166666666666,0,1
2025-03-19,A1,ADHATA,0.0,34.8,22.2,64.79166666666667,0,2
2025-03-20,A1,ADHATA,3.9,31.2,24.1,79.20833333333333,0,0
2025-03-21,A1,ADHATA,5.7,30.7,21.1,68.875,0,0
2025-03-22,A1,ADHATA,4.8,26.6,20.9,78.83333333333333,0,0
2025-03-23,A1,ADHATA,0.2,28.6,18.6,78.58333333333333,0,0
2025-03-24,A1,ADHATA,0.0,30.7,18.0,69.29166666666667,0,1
2025-03-25,A1,ADHATA,0.0,32.0,19.4,66.58333333333333,0,2
2025-03-26,A1,ADHATA,0.0,34.2,21.1,64.08333333333333,0,3
2025-03-27,A1,ADHATA,0.0,35.4,23.3,62.875,0,4
2025-03-28,A1,ADHATA,0.0,36.7,23.2,56.333333333333336,0,5
2025-03-29,A1,ADHATA,0.0,35.5,23.3,60.958333333333336,0,6
2025-03-30,A1,ADHATA,0.1,35.4,24.1,75.75,0,0
2025-03-31,A1,ADHATA,0.0,35.9,25.2,71.25,0,1
2025-04-01,A1,ADHATA,0.0,36.1,25.0,69.125,0,2
2025-04-02,A1,ADHATA,0.2,36.5,24.9,68.70833333333333,0,0
2025-04-03,A1,ADHATA,0.0,36.0,24.8,68.29166666666667,0,1
2025-04-04,A1,ADHATA,0.0,34.0,25.4,70.29166666666667,0,2
2025-04-05,A1,ADHATA,0.0,36.4,24.4,62.333333333333336,0,3
2025-04-06,A1,ADHATA,0.5,35.7,24.3,70.08333333333333,0,0
2025-04-07,A1,ADHATA,0.7,34.9,24.5,72.08333333333333,0,0
2025-04-08,A1,ADHATA,0.5,34.2,24.2,75.04166666666667,0,0
2025-04-09,A1,ADHATA,2.4,33.5,23.5,67.58333333333333,0,0
2025-04-10,A1,ADHATA,22.5,34.5,21.9,73.08333333333333,0,0
2025-04-11,A1,ADHATA,0.3,31.9,21.9,76.25,0,0
2025-04-12,A1,ADHATA,1.6,34.9,23.7,77.875,0,0
2025-04-13,A1,ADHATA,0.0,33.3,23.4,70.20833333333333,0,1
2025-04-14,A1,ADHATA,3.3,32.4,23.9,75.16666666666667,0,0
2025-04-15,A1,ADHATA,1.2,32.6,23.4,74.08333333333333,0,0
2025-04-16,A1,ADHATA,3.7,33.4,23.1,75.54166666666667,0,0
2025-04-17,A1,ADHATA,28.3,32.3,22.9,85.95833333333333,1,0
2025-04-18,A1,ADHATA,7.6,29.6,22.6,84.83333333333333,0,0
2025-04-19,A1,ADHATA,2.0,29.9,23.0,85.79166666666667,1,0
2025-04-20,A1,ADHATA,0.9,34.7,24.8,82.83333333333333,0,0
2025-04-21,A1,ADHATA,0.1,36.1,27.6,79.95833333333333,0,0
2025-04-22,A1,ADHATA,0.0,36.4,27.5,78.54166666666667,0,1
2025-04-23,A1,ADHATA,0.0,38.3,27.1,70.875,0,2
2025-04-24,A1,ADHATA,0.0,37.1,27.2,76.58333333333333,0,3
2025-04-25,A1,ADHATA,1.5,38.0,27.4,77.33333333333333,0,0
2025-04-26,A1,ADHATA,1.3,36.3,27.0,76.25,0,0
2025-04-27,A1,ADHATA,0.0,35.2,27.6,70.91666666666667,0,1
2025-04-28,A1,ADHATA,1.5,29.8,24.9,83.66666666666667,0,0
2025-04-29,A1,ADHATA,11.3,30.7,22.5,83.66666666666667,0,0
2025-04-30,A1,ADHATA,1.6,30.6,21.8,83.75,0,0
2025-05-01,A1,ADHATA,2.7,31.4,22.0,80.79166666666667,0,0
2025-05-02,A1,ADHATA,0.0,30.5,21.7,77.66666666666667,0,1
2025-05-03,A1,ADHATA,1.4,32.2,23.3,78.625,0,0
2025-05-04,A1,ADHATA,3.6,31.2,23.8,83.5,0,0
2025-05-05,A1,ADHATA,1.5,32.7,23.6,79.875,0,0
2025-05-06,A1,ADHATA,14.0,32.2,24.5,86.45833333333333,1,0
2025-05-07,A1,ADHATA,1.1,33.5,24.0,80.375,0,0
2025-05-08,A1,ADHATA,0.0,35.8,26.9,72.20833333333333,0,1
2025-05-09,A1,ADHATA,0.0,36.5,26.8,71.58333333333333,0,2
2025-05-10,A1,ADHATA,0.6,36.4,26.7,70.33333333333333,0,0
2025-05-11,A1,ADHATA,0.0,36.7,27.2,67.04166666666667,0,1
2025-05-12,A1,ADHATA,1.0,37.1,28.6,67.25,0,0
2025-05-13,A1,ADHATA,1.5,35.8,28.4,75.125,0,0
2025-05-14,A1,ADHATA,0.7,36.5,28.2,74.25,0,0
2025-05-15,A1,ADHATA,7.6,35.2,27.1,79.375,0,0
2025-05-16,A1,ADHATA,8.7,35.0,27.8,77.58333333333333,0,0
2025-05-17,A1,ADHATA,17.3,35.0,25.5,80.66666666666667,0,0
2025-05-18,A1,ADHATA,10.6,30.6,25.4,86.04166666666667,1,0
2025-05-19,A1,ADHATA,5.4,33.3,26.0,80.54166666666667,0,0
2025-05-20,A1,ADHATA,16.2,34.6,25.2,81.45833333333333,0,0
2025-05-21,A1,ADHATA,28.3,33.6,25.8,83.875,0,0
2025-05-22,A1,ADHATA,3.8,32.2,26.1,79.16666666666667,0,0
2025-05-23,A1,ADHATA,4.8,31.2,25.7,85.29166666666667,1,0
2025-05-24,A1,ADHATA,5.1,32.1,25.4,87.16666666666667,2,0
2025-05-25,A1,ADHATA,13.7,31.0,25.6,88.875,3,0
2025-05-26,A1,ADHATA,14.2,30.6,25.2,90.91666666666669,4,0
2025-05-27,A1,ADHATA,9.1,31.7,25.5,89.25,5,0
2025-05-28,A1,ADHATA,10.0,31.6,25.9,87.25,6,0
2025-05-29,A1,ADHATA,31.8,29.3,25.4,91.08333333333331,7,0
2025-05-30,A1,ADHATA,19.0,32.8,24.7,80.33333333333333,0,0
2025-05-31,A1,ADHATA,33.5,32.2,25.3,89.41666666666667,1,0
2025-06-01,A1,ADHATA,21.4,31.3,26.7,91.33333333333331,2,0
2025-06-02,A1,ADHATA,0.0,36.0,26.8,78.08333333333333,0,1
2025-06-03,A1,ADHATA,0.3,34.8,27.1,72.41666666666667,0,0
2025-06-04,A1,ADHATA,1.2,34.0,26.1,83.45833333333333,0,0
2025-06-05,A1,ADHATA,1.4,32.3,26.5,84.20833333333333,0,0
2025-06-06,A1,ADHATA,6.0,32.7,25.9,86.08333333333333,1,0
2025-06-07,A1,ADHATA,0.0,33.7,25.4,78.04166666666667,0,1
2025-06-08,A1,ADHATA,0.7,33.7,26.4,82.33333333333333,0,0
2025-06-09,A1,ADHATA,0.2,33.6,26.3,79.375,0,0
2025-06-10,A1,ADHATA,0.3,34.2,26.3,79.83333333333333,0,0
2025-06-11,A1,ADHATA,0.3,33.1,26.8,81.95833333333333,0,0
2025-06-12,A1,ADHATA,0.4,33.1,25.8,79.29166666666667,0,0
2025-06-13,A1,ADHATA,0.2,33.3,26.6,78.875,0,0
2025-06-14,A1,ADHATA,0.6,34.1,27.3,77.54166666666667,0,0
2025-06-15,A1,ADHATA,17.4,30.5,26.7,88.58333333333333,1,0
2025-06-16,A1,ADHATA,32.4,31.7,26.0,89.375,2,0
2025-06-17,A1,ADHATA,52.8,28.8,25.2,95.04166666666669,3,0
2025-06-18,A1,ADHATA,26.0,28.6,25.3,92.41666666666669,4,0
2025-06-19,A1,ADHATA,64.9,30.5,24.1,86.54166666666667,5,0
2025-06-20,A1,ADHATA,9.9,32.1,26.1,85.625,6,0
2025-06-21,A1,ADHATA,1.1,33.2,26.4,84.33333333333333,0,0
2025-06-22,A1,ADHATA,25.8,32.4,26.3,89.29166666666667,1,0
2025-06-23,A1,ADHATA,9.4,31.8,26.2,87.16666666666667,2,0
2025-06-24,A1,ADHATA,4.0,32.4,26.2,85.95833333333333,3,0
2025-06-25,A1,ADHATA,14.5,31.7,26.2,87.33333333333333,4,0
2025-06-26,A1,ADHATA,2.6,32.1,26.5,83.29166666666667,0,0
2025-06-27,A1,ADHATA,15.9,31.3,25.3,88.66666666666667,1,0
2025-06-28,A1,ADHATA,15.6,30.5,25.4,88.95833333333333,2,0
2025-06-29,A1,ADHATA,43.2,31.2,25.4,90.29166666666669,3,0
2025-06-30,A1,ADHATA,21.1,30.0,25.3,91.58333333333331,4,0
2025-07-01,A1,ADHATA,19.4,30.4,26.0,89.125,5,0
2025-07-02,A1,ADHATA,13.2,32.6,25.8,88.70833333333333,6,0
2025-07-03,A1,ADHATA,33.5,31.0,25.6,91.04166666666669,7,0
2025-07-04,A1,ADHATA,29.4,31.4,24.9,91.58333333333331,8,0
2025-07-05,A1,ADHATA,15.5,30.5,25.6,91.20833333333331,9,0
2025-07-06,A1,ADHATA,3.7,29.0,25.5,91.58333333333331,10,0
2025-07-07,A1,ADHATA,14.4,29.2,25.3,93.70833333333331,11,0
2025-07-08,A1,ADHATA,30.2,28.2,24.6,93.41666666666669,12,0
2025-07-09,A1,ADHATA,18.1,29.9,24.8,90.58333333333331,13,0
2025-07-10,A1,ADHATA,29.6,31.1,24.9,89.41666666666667,14,0
2025-07-11,A1,ADHATA,10.1,30.5,25.4,88.45833333333333,15,0
2025-07-12,A1,ADHATA,5.9,33.2,25.5,86.375,16,0
2025-07-13,A1,ADHATA,12.6,31.8,26.1,88.625,17,0
2025-07-14,A1,ADHATA,33.4,27.5,25.2,93.70833333333331,18,0
2025-07-15,A1,ADHATA,16.9,30.0,24.9,90.95833333333331,19,0
2025-07-16,A1,ADHATA,11.7,30.6,26.0,88.45833333333333,20,0
2025-07-17,A1,ADHATA,0.3,33.0,26.3,82.625,0,0
2025-07-18,A1,ADHATA,5.4,32.9,26.5,86.20833333333333,1,0
2025-07-19,A1,ADHATA,1.5,33.5,26.7,83.29166666666667,0,0
2025-07-20,A1,ADHATA,1.5,32.9,26.8,83.75,0,0
2025-07-21,A1,ADHATA,0.4,32.7,26.6,83.95833333333333,0,0
2025-07-22,A1,ADHATA,7.0,33.3,26.9,82.41666666666667,0,0
2025-07-23,A1,ADHATA,0.6,33.9,27.0,78.66666666666667,0,0
2025-07-24,A1,ADHATA,14.1,32.7,26.4,84.91666666666667,0,0
2025-07-25,A1,ADHATA,45.3,30.5,26.0,90.29166666666669,1,0
2025-07-26,A1,ADHATA,6.1,31.1,26.3,87.375,2,0
2025-07-27,A1,ADHATA,6.1,32.5,26.1,86.5,3,0
2025-07-28,A1,ADHATA,7.1,30.6,26.7,88.375,4,0
2025-07-29,A1,ADHATA,48.6,29.6,25.8,91.66666666666669,5,0
2025-07-30,A1,ADHATA,21.0,29.2,25.2,92.0,6,0
2025-07-31,A1,ADHATA,33.1,29.2,24.8,93.125,7,0
2025-08-01,A1,ADHATA,15.6,32.1,25.7,89.625,8,0
2025-08-02,A1,ADHATA,3.5,32.0,25.9,86.83333333333333,9,0
2025-08-03,A1,ADHATA,18.3,32.8,26.7,87.91666666666667,10,0
2025-08-04,A1,ADHATA,25.5,31.5,25.8,90.04166666666667,11,0
2025-08-05,A1,ADHATA,14.7,32.2,26.2,90.66666666666669,12,0
2025-08-06,A1,ADHATA,12.5,30.5,25.4,90.16666666666669,13,0
2025-08-07,A1,ADHATA,6.2,31.2,25.4,89.45833333333333,14,0
2025-08-08,A1,ADHATA,1.7,31.1,24.6,86.79166666666667,15,0
2025-08-09,A1,ADHATA,19.0,31.4,25.1,85.79166666666667,16,0
2025-08-10,A1,ADHATA,0.8,32.9,26.7,79.91666666666667,0,0
2025-08-11,A1,ADHATA,6.1,32.3,26.5,84.41666666666667,0,0
2025-08-12,A1,ADHATA,10.6,33.5,26.6,83.54166666666667,0,0
2025-08-13,A1,ADHATA,22.6,30.9,26.5,88.66666666666667,1,0
2025-08-14,A1,ADHATA,6.8,30.0,25.5,89.41666666666667,2,0
2025-08-15,A1,ADHATA,11.8,31.6,25.4,88.54166666666667,3,0
2025-08-16,A1,ADHATA,4.0,32.3,25.7,85.41666666666667,4,0
2025-08-17,A1,ADHATA,6.4,32.2,26.1,84.375,0,0
2025-08-18,A1,ADHATA,6.6,31.8,26.3,84.29166666666667,0,0
2025-08-19,A1,ADHATA,10.1,30.3,25.7,87.25,1,0
2025-08-20,A1,ADHATA,3.1,29.9,25.4,86.875,2,0
2025-08-21,A1,ADHATA,61.0,28.3,24.8,93.33333333333331,3,0
2025-08-22,A1,ADHATA,26.0,30.2,24.3,92.25,4,0
2025-08-23,A1,ADHATA,10.4,28.7,24.8,91.08333333333331,5,0
2025-08-24,A1,ADHATA,9.8,30.2,24.6,88.75,6,0
2025-08-25,A1,ADHATA,3.1,31.7,24.9,88.16666666666667,7,0
2025-08-26,A1,ADHATA,1.7,31.9,25.1,85.0,0,0
2025-08-27,A1,ADHATA,6.7,31.8,25.7,85.125,1,0
2025-08-28,A1,ADHATA,10.0,30.6,25.7,87.5,2,0
2025-08-29,A1,ADHATA,23.5,30.1,25.6,90.41666666666669,3,0
2025-08-30,A1,ADHATA,16.3,30.4,25.6,91.08333333333331,4,0
2025-08-31,A1,ADHATA,2.7,32.0,25.1,88.16666666666667,5,0
2025-09-01,A1,ADHATA,22.5,33.5,26.1,83.95833333333333,0,0
2025-09-02,A1,ADHATA,12.4,31.0,25.6,88.95833333333333,1,0
2025-09-03,A1,ADHATA,14.9,29.4,25.0,88.125,2,0
2025-09-04,A1,ADHATA,12.5,30.1,25.6,89.33333333333333,3,0
2025-09-05,A1,ADHATA,10.1,31.9,25.4,88.875,4,0
2025-09-06,A1,ADHATA,2.0,32.5,25.2,84.70833333333333,0,0
2025-09-07,A1,ADHATA,0.3,33.1,25.6,81.08333333333333,0,0
2025-09-08,A1,ADHATA,0.2,32.9,25.7,79.54166666666667,0,0
2025-09-09,A1,ADHATA,0.2,33.1,25.7,79.125,0,0
2025-09-10,A1,ADHATA,0.2,33.6,26.4,79.125,0,0
2025-09-11,A1,ADHATA,3.3,32.9,26.3,87.0,1,0
2025-09-12,A1,ADHATA,14.7,31.7,25.3,88.83333333333333,2,0
2025-09-13,A1,ADHATA,8.4,30.7,25.7,88.75,3,0
2025-09-14,A1,ADHATA,46.5,30.5,26.2,92.33333333333331,4,0
2025-09-15,A1,ADHATA,30.5,29.6,24.2,91.91666666666669,5,0
2025-09-16,A1,ADHATA,11.4,29.5,24.4,90.79166666666669,6,0
2025-09-17,A1,ADHATA,7.5,30.5,24.9,89.58333333333333,7,0
2025-09-18,A1,ADHATA,3.3,31.9,26.1,86.625,8,0
2025-09-19,A1,ADHATA,14.5,30.7,25.6,92.45833333333331,9,0
2025-09-20,A1,ADHATA,12.8,32.4,25.9,89.75,10,0
2025-09-21,A1,ADHATA,1.1,32.6,25.4,86.75,11,0
2025-09-22,A1,ADHATA,15.4,30.3,25.1,91.95833333333331,12,0
2025-09-23,A1,ADHATA,12.8,31.0,24.6,88.375,13,0
2025-09-24,A1,ADHATA,7.1,31.4,24.9,90.16666666666669,14,0
2025-09-25,A1,ADHATA,22.6,32.7,25.6,87.91666666666667,15,0
2025-09-26,A1,ADHATA,7.0,31.9,25.5,87.5,16,0
2025-09-27,A1,ADHATA,9.4,30.1,25.6,87.95833333333333,17,0
2025-09-28,A1,ADHATA,6.2,31.8,25.5,89.79166666666667,18,0
2025-09-29,A1,ADHATA,1.3,32.3,25.9,84.125,0,0
2025-09-30,A1,ADHATA,2.3,32.2,26.3,86.75,1,0
2025-10-01,A1,ADHATA,18.5,31.5,24.7,88.5,2,0
2025-10-02,A1,ADHATA,28.7,28.0,24.5,93.33333333333331,3,0
2025-10-03,A1,ADHATA,11.9,29.4,25.2,90.125,4,0
2025-10-04,A1,ADHATA,9.9,32.0,25.1,86.875,5,0
2025-10-05,A1,ADHATA,30.1,30.4,24.1,89.79166666666667,6,0
2025-10-06,A1,ADHATA,3.7,29.1,24.6,92.33333333333331,7,0
2025-10-07,A1,ADHATA,5.8,31.2,24.3,88.45833333333333,8,0
2025-10-08,A1,ADHATA,4.4,30.7,24.5,91.16666666666669,9,0
2025-10-09,A1,ADHATA,7.7,31.2,24.6,89.125,10,0
2025-10-10,A1,ADHATA,10.4,31.3,24.4,87.08333333333333,11,0
2025-10-11,A1,ADHATA,2.9,30.5,24.1,87.04166666666667,12,0
2025-10-12,A1,ADHATA,0.0,31.2,24.3,80.125,0,1
2025-10-13,A1,ADHATA,0.0,30.6,23.7,77.29166666666667,0,2
2025-10-14,A1,ADHATA,0.0,31.2,23.3,74.625,0,3
2025-10-15,A1,ADHATA,0.0,31.1,22.9,74.29166666666667,0,4
2025-10-16,A1,ADHATA,0.0,31.0,22.0,75.58333333333333,0,5
2025-10-17,A1,ADHATA,0.0,31.6,22.5,77.16666666666667,0,6
2025-10-18,A1,ADHATA,0.0,31.9,23.9,78.625,0,7
2025-10-19,A1,ADHATA,0.0,32.9,24.3,76.875,0,8
2025-10-20,A1,ADHATA,0.0,33.1,23.5,73.75,0,9
2025-10-21,A1,ADHATA,0.0,33.1,23.5,72.45833333333333,0,10
2025-10-22,A1,ADHATA,0.0,32.4,22.9,73.25,0,11
2025-10-23,A1,ADHATA,0.0,32.4,23.1,67.91666666666667,0,12
2025-10-24,A1,ADHATA,0.0,32.5,22.7,71.0,0,13
2025-10-25,A1,ADHATA,0.0,32.3,23.3,76.20833333333333,0,14
2025-10-26,A1,ADHATA,0.0,32.4,24.2,78.625,0,15
2025-10-27,A1,ADHATA,0.1,32.3,23.9,79.25,0,0
2025-10-28,A1,ADHATA,0.3,32.6,24.4,77.91666666666667,0,0
2025-10-29,A1,ADHATA,16.2,28.5,24.5,92.33333333333331,1,0
2025-10-30,A1,ADHATA,15.4,30.5,23.8,90.20833333333331,2,0
2025-10-31,A1,ADHATA,0.6,31.6,24.3,83.25,0,0
2025-11-01,A1,ADHATA,15.8,30.4,25.1,88.25,1,0
2025-11-02,A1,ADHATA,0.0,28.4,23.2,82.375,0,1
2025-11-03,A1,ADHATA,0.0,29.7,22.2,73.66666666666667,0,2
2025-11-04,A1,ADHATA,0.0,29.6,19.8,72.16666666666667,0,3
2025-11-05,A1,ADHATA,0.0,29.9,21.3,74.58333333333333,0,4
2025-11-06,A1,ADHATA,0.3,30.2,21.4,78.66666666666667,0,0
2025-11-07,A1,ADHATA,0.0,30.0,22.7,76.08333333333333,0,1
2025-11-08,A1,ADHATA,0.0,29.3,20.0,64.33333333333333,0,2
2025-11-09,A1,ADHATA,0.0,28.2,18.0,70.08333333333333,0,3
2025-11-10,A1,ADHATA,0.0,28.5,18.2,72.66666666666667,0,4
2025-11-11,A1,ADHATA,0.0,27.7,17.2,67.91666666666667,0,5
2025-11-12,A1,ADHATA,0.0,26.8,16.4,70.75,0,6
2025-11-13,A1,ADHATA,0.0,26.9,16.4,72.58333333333333,0,7
2025-11-14,A1,ADHATA,0.0,26.8,16.3,72.25,0,8
2025-11-15,A1,ADHATA,0.0,27.2,16.4,74.33333333333333,0,9
2025-11-16,A1,ADHATA,0.0,27.2,16.5,72.125,0,10
2025-11-17,A1,ADHATA,0.0,27.1,17.5,69.83333333333333,0,11
2025-11-18,A1,ADHATA,0.0,27.9,17.2,69.125,0,12
2025-11-19,A1,ADHATA,0.0,28.6,16.7,71.5,0,13
2025-11-20,A1,ADHATA,0.0,28.1,17.4,70.83333333333333,0,14
2025-11-21,A1,ADHATA,0.0,28.3,17.8,70.20833333333333,0,15
2025-11-22,A1,ADHATA,0.0,27.9,17.2,72.41666666666667,0,16
2025-11-23,A1,ADHATA,0.0,27.7,16.7,74.33333333333333,0,17
2025-11-24,A1,ADHATA,0.0,26.7,16.4,72.54166666666667,0,18
2025-11-25,A1,ADHATA,0.0,26.1,15.4,71.54166666666667,0,19
2025-11-26,A1,ADHATA,0.0,25.8,14.7,69.0,0,20
2025-11-27,A1,ADHATA,0.0,26.7,15.4,75.04166666666667,0,21
2025-11-28,A1,ADHATA,0.0,27.0,16.8,75.29166666666667,0,22
2025-11-29,A1,ADHATA,0.0,26.9,16.8,70.33333333333333,0,23
2025-11-30,A1,ADHATA,0.0,26.9,16.8,70.66666666666667,0,24
2025-12-01,A1,ADHATA,0.0,26.5,16.3,73.95833333333333,0,25
2025-12-02,A1,ADHATA,0.0,26.7,17.2,75.375,0,26
2025-12-03,A1,ADHATA,0.0,25.9,15.7,72.75,0,27
2025-12-04,A1,ADHATA,0.0,25.2,14.2,73.54166666666667,0,28
2025-12-05,A1,ADHATA,0.0,25.4,14.7,69.75,0,29
2025-12-06,A1,ADHATA,0.0,24.4,12.6,69.16666666666667,0,30
2025-12-07,A1,ADHATA,0.0,24.7,13.6,73.45833333333333,0,31
2025-12-08,A1,ADHATA,0.0,24.8,13.8,70.70833333333333,0,32
2025-12-09,A1,ADHATA,0.0,25.0,14.3,73.75,0,33
2025-12-10,A1,ADHATA,0.0,25.0,14.1,76.16666666666667,0,34
2025-12-11,A1,ADHATA,0.0,24.9,13.7,72.375,0,35
2025-12-12,A1,ADHATA,0.0,24.9,14.0,69.83333333333333,0,36
2025-12-13,A1,ADHATA,0.0,25.2,14.3,73.95833333333333,0,37
2025-12-14,A1,ADHATA,0.0,26.3,14.5,75.08333333333333,0,38
2025-12-15,A1,ADHATA,0.0,25.9,14.9,74.45833333333333,0,39
2025-12-16,A1,ADHATA,0.0,24.9,14.4,73.08333333333333,0,40
2025-12-17,A1,ADHATA,0.0,25.0,14.1,71.16666666666667,0,41
2025-12-18,A1,ADHATA,0.0,26.2,14.8,74.29166666666667,0,42
2025-12-19,A1,ADHATA,0.0,25.8,15.5,76.29166666666667,0,43
